257833;2015;6;1;0;0,0000
257834;2015;6;1;1;0,0000
257835;2015;6;1;2;0,0000
257836;2015;6;1;3;0,0151
257837;2015;6;1;4;0,0190
257838;2015;6;1;5;0,0292
257839;2015;6;1;6;0,0625
257840;2015;6;1;7;0,1349
257841;2015;6;1;8;0,2431
257842;2015;6;1;9;0,3712
257843;2015;6;1;10;0,4416
257844;2015;6;1;11;0,5013
257845;2015;6;1;12;0,4702
257846;2015;6;1;13;0,4038
257847;2015;6;1;14;0,3234
257848;2015;6;1;15;0,2270
257849;2015;6;1;16;0,1289
257850;2015;6;1;17;0,0545
257851;2015;6;1;18;0,0296
257852;2015;6;1;19;0,0161
257853;2015;6;1;20;0,0000
257854;2015;6;1;21;0,0000
257855;2015;6;1;22;0,0000
257856;2015;6;1;23;0,0000
257857;2015;6;2;0;0,0000
257858;2015;6;2;1;0,0000
257859;2015;6;2;2;0,0000
257860;2015;6;2;3;0,0182
257861;2015;6;2;4;0,0282
257862;2015;6;2;5;0,0509
257863;2015;6;2;6;0,0919
257864;2015;6;2;7;0,1120
257865;2015;6;2;8;0,1398
257866;2015;6;2;9;0,1903
257867;2015;6;2;10;0,1873
257868;2015;6;2;11;0,1682
257869;2015;6;2;12;0,1370
257870;2015;6;2;13;0,1021
257871;2015;6;2;14;0,0730
257872;2015;6;2;15;0,0516
257873;2015;6;2;16;0,0410
257874;2015;6;2;17;0,0292
257875;2015;6;2;18;0,0243
257876;2015;6;2;19;0,0150
257877;2015;6;2;20;0,0000
257878;2015;6;2;21;0,0000
257879;2015;6;2;22;0,0000
257880;2015;6;2;23;0,0000
257881;2015;6;3;0;0,0000
257882;2015;6;3;1;0,0000
257883;2015;6;3;2;0,0000
257884;2015;6;3;3;0,0145
257885;2015;6;3;4;0,0256
257886;2015;6;3;5;0,0542
257887;2015;6;3;6;0,1138
257888;2015;6;3;7;0,1973
257889;2015;6;3;8;0,2734
257890;2015;6;3;9;0,3114
257891;2015;6;3;10;0,3179
257892;2015;6;3;11;0,3523
257893;2015;6;3;12;0,3358
257894;2015;6;3;13;0,3001
257895;2015;6;3;14;0,2984
257896;2015;6;3;15;0,2110
257897;2015;6;3;16;0,1207
257898;2015;6;3;17;0,0518
257899;2015;6;3;18;0,0290
257900;2015;6;3;19;0,0161
257901;2015;6;3;20;0,0000
257902;2015;6;3;21;0,0000
257903;2015;6;3;22;0,0000
257904;2015;6;3;23;0,0000
257905;2015;6;4;0;0,0000
257906;2015;6;4;1;0,0000
257907;2015;6;4;2;0,0000
257908;2015;6;4;3;0,0233
257909;2015;6;4;4;0,0300
257910;2015;6;4;5;0,0881
257911;2015;6;4;6;0,2184
257912;2015;6;4;7;0,3635
257913;2015;6;4;8;0,4640
257914;2015;6;4;9;0,5104
257915;2015;6;4;10;0,5021
257916;2015;6;4;11;0,5002
257917;2015;6;4;12;0,4717
257918;2015;6;4;13;0,4206
257919;2015;6;4;14;0,3735
257920;2015;6;4;15;0,2815
257921;2015;6;4;16;0,1533
257922;2015;6;4;17;0,0551
257923;2015;6;4;18;0,0303
257924;2015;6;4;19;0,0161
257925;2015;6;4;20;0,0000
257926;2015;6;4;21;0,0000
257927;2015;6;4;22;0,0000
257928;2015;6;4;23;0,0000
257929;2015;6;5;0;0,0000
257930;2015;6;5;1;0,0000
257931;2015;6;5;2;0,0000
257932;2015;6;5;3;0,0254
257933;2015;6;5;4;0,0295
257934;2015;6;5;5;0,0800
257935;2015;6;5;6;0,1871
257936;2015;6;5;7;0,3207
257937;2015;6;5;8;0,4382
257938;2015;6;5;9;0,5224
257939;2015;6;5;10;0,5571
257940;2015;6;5;11;0,5990
257941;2015;6;5;12;0,5777
257942;2015;6;5;13;0,5187
257943;2015;6;5;14;0,4225
257944;2015;6;5;15;0,3133
257945;2015;6;5;16;0,1552
257946;2015;6;5;17;0,0544
257947;2015;6;5;18;0,0292
257948;2015;6;5;19;0,0160
257949;2015;6;5;20;0,0000
257950;2015;6;5;21;0,0000
257951;2015;6;5;22;0,0000
257952;2015;6;5;23;0,0000
257953;2015;6;6;0;0,0000
257954;2015;6;6;1;0,0000
257955;2015;6;6;2;0,0000
257956;2015;6;6;3;0,0160
257957;2015;6;6;4;0,0219
257958;2015;6;6;5;0,0329
257959;2015;6;6;6;0,0558
257960;2015;6;6;7;0,0807
257961;2015;6;6;8;0,1021
257962;2015;6;6;9;0,1326
257963;2015;6;6;10;0,1614
257964;2015;6;6;11;0,1963
257965;2015;6;6;12;0,1915
257966;2015;6;6;13;0,1603
257967;2015;6;6;14;0,1973
257968;2015;6;6;15;0,1724
257969;2015;6;6;16;0,1252
257970;2015;6;6;17;0,0541
257971;2015;6;6;18;0,0297
257972;2015;6;6;19;0,0171
257973;2015;6;6;20;0,0000
257974;2015;6;6;21;0,0000
257975;2015;6;6;22;0,0000
257976;2015;6;6;23;0,0000
257977;2015;6;7;0;0,0000
257978;2015;6;7;1;0,0000
257979;2015;6;7;2;0,0000
257980;2015;6;7;3;0,0221
257981;2015;6;7;4;0,0299
257982;2015;6;7;5;0,0726
257983;2015;6;7;6;0,1485
257984;2015;6;7;7;0,1930
257985;2015;6;7;8;0,2184
257986;2015;6;7;9;0,2650
257987;2015;6;7;10;0,2827
257988;2015;6;7;11;0,2901
257989;2015;6;7;12;0,2816
257990;2015;6;7;13;0,2503
257991;2015;6;7;14;0,2344
257992;2015;6;7;15;0,1904
257993;2015;6;7;16;0,1272
257994;2015;6;7;17;0,0554
257995;2015;6;7;18;0,0290
257996;2015;6;7;19;0,0161
257997;2015;6;7;20;0,0000
257998;2015;6;7;21;0,0000
257999;2015;6;7;22;0,0000
258000;2015;6;7;23;0,0000
258001;2015;6;8;0;0,0000
258002;2015;6;8;1;0,0000
258003;2015;6;8;2;0,0000
258004;2015;6;8;3;0,0255
258005;2015;6;8;4;0,0293
258006;2015;6;8;5;0,0766
258007;2015;6;8;6;0,1583
258008;2015;6;8;7;0,2487
258009;2015;6;8;8;0,3205
258010;2015;6;8;9;0,3527
258011;2015;6;8;10;0,3249
258012;2015;6;8;11;0,3055
258013;2015;6;8;12;0,2937
258014;2015;6;8;13;0,2683
258015;2015;6;8;14;0,2518
258016;2015;6;8;15;0,2029
258017;2015;6;8;16;0,1265
258018;2015;6;8;17;0,0569
258019;2015;6;8;18;0,0293
258020;2015;6;8;19;0,0173
258021;2015;6;8;20;0,0000
258022;2015;6;8;21;0,0000
258023;2015;6;8;22;0,0000
258024;2015;6;8;23;0,0000
258025;2015;6;9;0;0,0000
258026;2015;6;9;1;0,0000
258027;2015;6;9;2;0,0000
258028;2015;6;9;3;0,0258
258029;2015;6;9;4;0,0294
258030;2015;6;9;5;0,0911
258031;2015;6;9;6;0,2329
258032;2015;6;9;7;0,3702
258033;2015;6;9;8;0,4382
258034;2015;6;9;9;0,4753
258035;2015;6;9;10;0,4800
258036;2015;6;9;11;0,4932
258037;2015;6;9;12;0,4579
258038;2015;6;9;13;0,4175
258039;2015;6;9;14;0,3644
258040;2015;6;9;15;0,2520
258041;2015;6;9;16;0,1392
258042;2015;6;9;17;0,0519
258043;2015;6;9;18;0,0285
258044;2015;6;9;19;0,0173
258045;2015;6;9;20;0,0000
258046;2015;6;9;21;0,0000
258047;2015;6;9;22;0,0000
258048;2015;6;9;23;0,0000
258049;2015;6;10;0;0,0000
258050;2015;6;10;1;0,0000
258051;2015;6;10;2;0,0000
258052;2015;6;10;3;0,0173
258053;2015;6;10;4;0,0289
258054;2015;6;10;5;0,0568
258055;2015;6;10;6;0,1385
258056;2015;6;10;7;0,2447
258057;2015;6;10;8;0,3186
258058;2015;6;10;9;0,3685
258059;2015;6;10;10;0,3963
258060;2015;6;10;11;0,4144
258061;2015;6;10;12;0,4216
258062;2015;6;10;13;0,3982
258063;2015;6;10;14;0,3631
258064;2015;6;10;15;0,2543
258065;2015;6;10;16;0,1486
258066;2015;6;10;17;0,0575
258067;2015;6;10;18;0,0299
258068;2015;6;10;19;0,0174
258069;2015;6;10;20;0,0000
258070;2015;6;10;21;0,0000
258071;2015;6;10;22;0,0000
258072;2015;6;10;23;0,0000
258073;2015;6;11;0;0,0000
258074;2015;6;11;1;0,0000
258075;2015;6;11;2;0,0000
258076;2015;6;11;3;0,0216
258077;2015;6;11;4;0,0289
258078;2015;6;11;5;0,0726
258079;2015;6;11;6;0,1596
258080;2015;6;11;7;0,2874
258081;2015;6;11;8;0,3963
258082;2015;6;11;9;0,4860
258083;2015;6;11;10;0,5290
258084;2015;6;11;11;0,5245
258085;2015;6;11;12;0,4906
258086;2015;6;11;13;0,4209
258087;2015;6;11;14;0,3690
258088;2015;6;11;15;0,2714
258089;2015;6;11;16;0,1462
258090;2015;6;11;17;0,0550
258091;2015;6;11;18;0,0298
258092;2015;6;11;19;0,0172
258093;2015;6;11;20;0,0000
258094;2015;6;11;21;0,0000
258095;2015;6;11;22;0,0000
258096;2015;6;11;23;0,0000
258097;2015;6;12;0;0,0000
258098;2015;6;12;1;0,0000
258099;2015;6;12;2;0,0000
258100;2015;6;12;3;0,0245
258101;2015;6;12;4;0,0293
258102;2015;6;12;5;0,0862
258103;2015;6;12;6;0,2269
258104;2015;6;12;7;0,3848
258105;2015;6;12;8;0,4875
258106;2015;6;12;9;0,5509
258107;2015;6;12;10;0,5706
258108;2015;6;12;11;0,5606
258109;2015;6;12;12;0,5441
258110;2015;6;12;13;0,5051
258111;2015;6;12;14;0,4226
258112;2015;6;12;15;0,3153
258113;2015;6;12;16;0,1649
258114;2015;6;12;17;0,0560
258115;2015;6;12;18;0,0298
258116;2015;6;12;19;0,0171
258117;2015;6;12;20;0,0000
258118;2015;6;12;21;0,0000
258119;2015;6;12;22;0,0000
258120;2015;6;12;23;0,0000
258121;2015;6;13;0;0,0000
258122;2015;6;13;1;0,0000
258123;2015;6;13;2;0,0000
258124;2015;6;13;3;0,0224
258125;2015;6;13;4;0,0334
258126;2015;6;13;5;0,0852
258127;2015;6;13;6;0,1986
258128;2015;6;13;7;0,3278
258129;2015;6;13;8;0,4236
258130;2015;6;13;9;0,5032
258131;2015;6;13;10;0,5271
258132;2015;6;13;11;0,4923
258133;2015;6;13;12;0,4271
258134;2015;6;13;13;0,3574
258135;2015;6;13;14;0,2473
258136;2015;6;13;15;0,1394
258137;2015;6;13;16;0,0656
258138;2015;6;13;17;0,0340
258139;2015;6;13;18;0,0232
258140;2015;6;13;19;0,0149
258141;2015;6;13;20;0,0000
258142;2015;6;13;21;0,0000
258143;2015;6;13;22;0,0000
258144;2015;6;13;23;0,0000
258145;2015;6;14;0;0,0000
258146;2015;6;14;1;0,0000
258147;2015;6;14;2;0,0000
258148;2015;6;14;3;0,0161
258149;2015;6;14;4;0,0208
258150;2015;6;14;5;0,0296
258151;2015;6;14;6;0,0652
258152;2015;6;14;7;0,1362
258153;2015;6;14;8;0,2283
258154;2015;6;14;9;0,3120
258155;2015;6;14;10;0,3398
258156;2015;6;14;11;0,3533
258157;2015;6;14;12;0,3519
258158;2015;6;14;13;0,3046
258159;2015;6;14;14;0,2826
258160;2015;6;14;15;0,2059
258161;2015;6;14;16;0,1201
258162;2015;6;14;17;0,0534
258163;2015;6;14;18;0,0300
258164;2015;6;14;19;0,0179
258165;2015;6;14;20;0,0000
258166;2015;6;14;21;0,0000
258167;2015;6;14;22;0,0000
258168;2015;6;14;23;0,0000
258169;2015;6;15;0;0,0000
258170;2015;6;15;1;0,0000
258171;2015;6;15;2;0,0000
258172;2015;6;15;3;0,0222
258173;2015;6;15;4;0,0294
258174;2015;6;15;5;0,0767
258175;2015;6;15;6;0,2049
258176;2015;6;15;7;0,3318
258177;2015;6;15;8;0,4233
258178;2015;6;15;9;0,4492
258179;2015;6;15;10;0,4215
258180;2015;6;15;11;0,3954
258181;2015;6;15;12;0,3891
258182;2015;6;15;13;0,3466
258183;2015;6;15;14;0,3014
258184;2015;6;15;15;0,2231
258185;2015;6;15;16;0,1382
258186;2015;6;15;17;0,0586
258187;2015;6;15;18;0,0303
258188;2015;6;15;19;0,0181
258189;2015;6;15;20;0,0000
258190;2015;6;15;21;0,0000
258191;2015;6;15;22;0,0000
258192;2015;6;15;23;0,0000
258193;2015;6;16;0;0,0000
258194;2015;6;16;1;0,0000
258195;2015;6;16;2;0,0000
258196;2015;6;16;3;0,0244
258197;2015;6;16;4;0,0291
258198;2015;6;16;5;0,0782
258199;2015;6;16;6;0,1948
258200;2015;6;16;7;0,3309
258201;2015;6;16;8;0,4233
258202;2015;6;16;9;0,4650
258203;2015;6;16;10;0,4650
258204;2015;6;16;11;0,4299
258205;2015;6;16;12;0,4044
258206;2015;6;16;13;0,3704
258207;2015;6;16;14;0,3198
258208;2015;6;16;15;0,2563
258209;2015;6;16;16;0,1541
258210;2015;6;16;17;0,0629
258211;2015;6;16;18;0,0299
258212;2015;6;16;19;0,0197
258213;2015;6;16;20;0,0000
258214;2015;6;16;21;0,0000
258215;2015;6;16;22;0,0000
258216;2015;6;16;23;0,0000
258217;2015;6;17;0;0,0000
258218;2015;6;17;1;0,0000
258219;2015;6;17;2;0,0000
258220;2015;6;17;3;0,0204
258221;2015;6;17;4;0,0302
258222;2015;6;17;5;0,0671
258223;2015;6;17;6;0,1399
258224;2015;6;17;7;0,2413
258225;2015;6;17;8;0,3211
258226;2015;6;17;9;0,3631
258227;2015;6;17;10;0,3307
258228;2015;6;17;11;0,2927
258229;2015;6;17;12;0,2396
258230;2015;6;17;13;0,1747
258231;2015;6;17;14;0,1006
258232;2015;6;17;15;0,0629
258233;2015;6;17;16;0,0394
258234;2015;6;17;17;0,0289
258235;2015;6;17;18;0,0202
258236;2015;6;17;19;0,0157
258237;2015;6;17;20;0,0000
258238;2015;6;17;21;0,0000
258239;2015;6;17;22;0,0000
258240;2015;6;17;23;0,0000
258241;2015;6;18;0;0,0000
258242;2015;6;18;1;0,0000
258243;2015;6;18;2;0,0000
258244;2015;6;18;3;0,0150
258245;2015;6;18;4;0,0187
258246;2015;6;18;5;0,0287
258247;2015;6;18;6;0,0517
258248;2015;6;18;7;0,0965
258249;2015;6;18;8;0,1378
258250;2015;6;18;9;0,1637
258251;2015;6;18;10;0,1627
258252;2015;6;18;11;0,1608
258253;2015;6;18;12;0,1571
258254;2015;6;18;13;0,1386
258255;2015;6;18;14;0,1255
258256;2015;6;18;15;0,1012
258257;2015;6;18;16;0,0728
258258;2015;6;18;17;0,0447
258259;2015;6;18;18;0,0275
258260;2015;6;18;19;0,0171
258261;2015;6;18;20;0,0000
258262;2015;6;18;21;0,0000
258263;2015;6;18;22;0,0000
258264;2015;6;18;23;0,0000
258265;2015;6;19;0;0,0000
258266;2015;6;19;1;0,0000
258267;2015;6;19;2;0,0000
258268;2015;6;19;3;0,0172
258269;2015;6;19;4;0,0224
258270;2015;6;19;5;0,0393
258271;2015;6;19;6;0,0876
258272;2015;6;19;7;0,1563
258273;2015;6;19;8;0,1931
258274;2015;6;19;9;0,2057
258275;2015;6;19;10;0,1883
258276;2015;6;19;11;0,1839
258277;2015;6;19;12;0,1884
258278;2015;6;19;13;0,1592
258279;2015;6;19;14;0,1435
258280;2015;6;19;15;0,1233
258281;2015;6;19;16;0,0910
258282;2015;6;19;17;0,0515
258283;2015;6;19;18;0,0291
258284;2015;6;19;19;0,0161
258285;2015;6;19;20;0,0000
258286;2015;6;19;21;0,0000
258287;2015;6;19;22;0,0000
258288;2015;6;19;23;0,0000
258289;2015;6;20;0;0,0000
258290;2015;6;20;1;0,0000
258291;2015;6;20;2;0,0000
258292;2015;6;20;3;0,0160
258293;2015;6;20;4;0,0252
258294;2015;6;20;5;0,0441
258295;2015;6;20;6;0,1005
258296;2015;6;20;7;0,2084
258297;2015;6;20;8;0,3059
258298;2015;6;20;9;0,3399
258299;2015;6;20;10;0,3106
258300;2015;6;20;11;0,2868
258301;2015;6;20;12;0,2662
258302;2015;6;20;13;0,2294
258303;2015;6;20;14;0,2183
258304;2015;6;20;15;0,1956
258305;2015;6;20;16;0,1216
258306;2015;6;20;17;0,0554
258307;2015;6;20;18;0,0289
258308;2015;6;20;19;0,0172
258309;2015;6;20;20;0,0000
258310;2015;6;20;21;0,0000
258311;2015;6;20;22;0,0000
258312;2015;6;20;23;0,0000
258313;2015;6;21;0;0,0000
258314;2015;6;21;1;0,0000
258315;2015;6;21;2;0,0000
258316;2015;6;21;3;0,0161
258317;2015;6;21;4;0,0253
258318;2015;6;21;5;0,0446
258319;2015;6;21;6;0,0916
258320;2015;6;21;7;0,1649
258321;2015;6;21;8;0,2468
258322;2015;6;21;9;0,3112
258323;2015;6;21;10;0,3399
258324;2015;6;21;11;0,3654
258325;2015;6;21;12;0,3664
258326;2015;6;21;13;0,3208
258327;2015;6;21;14;0,2777
258328;2015;6;21;15;0,2048
258329;2015;6;21;16;0,1226
258330;2015;6;21;17;0,0556
258331;2015;6;21;18;0,0288
258332;2015;6;21;19;0,0174
258333;2015;6;21;20;0,0000
258334;2015;6;21;21;0,0000
258335;2015;6;21;22;0,0000
258336;2015;6;21;23;0,0000
258337;2015;6;22;0;0,0000
258338;2015;6;22;1;0,0000
258339;2015;6;22;2;0,0000
258340;2015;6;22;3;0,0208
258341;2015;6;22;4;0,0275
258342;2015;6;22;5;0,0562
258343;2015;6;22;6;0,1247
258344;2015;6;22;7;0,1957
258345;2015;6;22;8;0,2480
258346;2015;6;22;9;0,2973
258347;2015;6;22;10;0,2926
258348;2015;6;22;11;0,2886
258349;2015;6;22;12;0,2884
258350;2015;6;22;13;0,2598
258351;2015;6;22;14;0,2232
258352;2015;6;22;15;0,1625
258353;2015;6;22;16;0,0971
258354;2015;6;22;17;0,0488
258355;2015;6;22;18;0,0280
258356;2015;6;22;19;0,0172
258357;2015;6;22;20;0,0094
258358;2015;6;22;21;0,0000
258359;2015;6;22;22;0,0000
258360;2015;6;22;23;0,0000
258361;2015;6;23;0;0,0000
258362;2015;6;23;1;0,0000
258363;2015;6;23;2;0,0000
258364;2015;6;23;3;0,0161
258365;2015;6;23;4;0,0255
258366;2015;6;23;5;0,0392
258367;2015;6;23;6;0,0779
258368;2015;6;23;7;0,1460
258369;2015;6;23;8;0,2079
258370;2015;6;23;9;0,2382
258371;2015;6;23;10;0,2425
258372;2015;6;23;11;0,2409
258373;2015;6;23;12;0,2331
258374;2015;6;23;13;0,2035
258375;2015;6;23;14;0,1658
258376;2015;6;23;15;0,1201
258377;2015;6;23;16;0,0805
258378;2015;6;23;17;0,0469
258379;2015;6;23;18;0,0274
258380;2015;6;23;19;0,0176
258381;2015;6;23;20;0,0000
258382;2015;6;23;21;0,0000
258383;2015;6;23;22;0,0000
258384;2015;6;23;23;0,0000
258385;2015;6;24;0;0,0000
258386;2015;6;24;1;0,0000
258387;2015;6;24;2;0,0000
258388;2015;6;24;3;0,0170
258389;2015;6;24;4;0,0234
258390;2015;6;24;5;0,0340
258391;2015;6;24;6;0,0651
258392;2015;6;24;7;0,1071
258393;2015;6;24;8;0,1577
258394;2015;6;24;9;0,1974
258395;2015;6;24;10;0,1849
258396;2015;6;24;11;0,1717
258397;2015;6;24;12;0,1864
258398;2015;6;24;13;0,1648
258399;2015;6;24;14;0,1658
258400;2015;6;24;15;0,1434
258401;2015;6;24;16;0,0961
258402;2015;6;24;17;0,0521
258403;2015;6;24;18;0,0299
258404;2015;6;24;19;0,0172
258405;2015;6;24;20;0,0000
258406;2015;6;24;21;0,0000
258407;2015;6;24;22;0,0000
258408;2015;6;24;23;0,0000
258409;2015;6;25;0;0,0000
258410;2015;6;25;1;0,0000
258411;2015;6;25;2;0,0000
258412;2015;6;25;3;0,0162
258413;2015;6;25;4;0,0259
258414;2015;6;25;5;0,0447
258415;2015;6;25;6;0,0941
258416;2015;6;25;7;0,1617
258417;2015;6;25;8;0,2397
258418;2015;6;25;9;0,3119
258419;2015;6;25;10;0,3248
258420;2015;6;25;11;0,3232
258421;2015;6;25;12;0,3287
258422;2015;6;25;13;0,2974
258423;2015;6;25;14;0,2706
258424;2015;6;25;15;0,2042
258425;2015;6;25;16;0,1263
258426;2015;6;25;17;0,0593
258427;2015;6;25;18;0,0302
258428;2015;6;25;19;0,0191
258429;2015;6;25;20;0,0095
258430;2015;6;25;21;0,0000
258431;2015;6;25;22;0,0000
258432;2015;6;25;23;0,0000
258433;2015;6;26;0;0,0000
258434;2015;6;26;1;0,0000
258435;2015;6;26;2;0,0000
258436;2015;6;26;3;0,0173
258437;2015;6;26;4;0,0271
258438;2015;6;26;5;0,0514
258439;2015;6;26;6;0,1267
258440;2015;6;26;7;0,2321
258441;2015;6;26;8;0,3215
258442;2015;6;26;9;0,3771
258443;2015;6;26;10;0,3624
258444;2015;6;26;11;0,3387
258445;2015;6;26;12;0,3193
258446;2015;6;26;13;0,2678
258447;2015;6;26;14;0,2301
258448;2015;6;26;15;0,1928
258449;2015;6;26;16;0,1252
258450;2015;6;26;17;0,0588
258451;2015;6;26;18;0,0290
258452;2015;6;26;19;0,0173
258453;2015;6;26;20;0,0000
258454;2015;6;26;21;0,0000
258455;2015;6;26;22;0,0000
258456;2015;6;26;23;0,0000
258457;2015;6;27;0;0,0000
258458;2015;6;27;1;0,0000
258459;2015;6;27;2;0,0000
258460;2015;6;27;3;0,0206
258461;2015;6;27;4;0,0266
258462;2015;6;27;5;0,0623
258463;2015;6;27;6;0,1468
258464;2015;6;27;7;0,2520
258465;2015;6;27;8;0,3306
258466;2015;6;27;9;0,3716
258467;2015;6;27;10;0,3800
258468;2015;6;27;11;0,3925
258469;2015;6;27;12;0,3887
258470;2015;6;27;13;0,3435
258471;2015;6;27;14;0,2979
258472;2015;6;27;15;0,2254
258473;2015;6;27;16;0,1386
258474;2015;6;27;17;0,0560
258475;2015;6;27;18;0,0288
258476;2015;6;27;19;0,0191
258477;2015;6;27;20;0,0094
258478;2015;6;27;21;0,0000
258479;2015;6;27;22;0,0000
258480;2015;6;27;23;0,0000
258481;2015;6;28;0;0,0000
258482;2015;6;28;1;0,0000
258483;2015;6;28;2;0,0000
258484;2015;6;28;3;0,0254
258485;2015;6;28;4;0,0267
258486;2015;6;28;5;0,0725
258487;2015;6;28;6;0,1698
258488;2015;6;28;7;0,2811
258489;2015;6;28;8;0,3721
258490;2015;6;28;9;0,4212
258491;2015;6;28;10;0,4196
258492;2015;6;28;11;0,3891
258493;2015;6;28;12;0,3545
258494;2015;6;28;13;0,3175
258495;2015;6;28;14;0,2678
258496;2015;6;28;15;0,1931
258497;2015;6;28;16;0,1201
258498;2015;6;28;17;0,0534
258499;2015;6;28;18;0,0293
258500;2015;6;28;19;0,0176
258501;2015;6;28;20;0,0000
258502;2015;6;28;21;0,0000
258503;2015;6;28;22;0,0000
258504;2015;6;28;23;0,0000
258505;2015;6;29;0;0,0000
258506;2015;6;29;1;0,0000
258507;2015;6;29;2;0,0000
258508;2015;6;29;3;0,0161
258509;2015;6;29;4;0,0256
258510;2015;6;29;5;0,0465
258511;2015;6;29;6;0,0841
258512;2015;6;29;7;0,1524
258513;2015;6;29;8;0,1890
258514;2015;6;29;9;0,2062
258515;2015;6;29;10;0,1926
258516;2015;6;29;11;0,1867
258517;2015;6;29;12;0,1791
258518;2015;6;29;13;0,1736
258519;2015;6;29;14;0,1713
258520;2015;6;29;15;0,1510
258521;2015;6;29;16;0,1039
258522;2015;6;29;17;0,0564
258523;2015;6;29;18;0,0298
258524;2015;6;29;19;0,0173
258525;2015;6;29;20;0,0000
258526;2015;6;29;21;0,0000
258527;2015;6;29;22;0,0000
258528;2015;6;29;23;0,0000
258529;2015;6;30;0;0,0000
258530;2015;6;30;1;0,0000
258531;2015;6;30;2;0,0000
258532;2015;6;30;3;0,0180
258533;2015;6;30;4;0,0286
258534;2015;6;30;5;0,0610
258535;2015;6;30;6;0,1461
258536;2015;6;30;7;0,2473
258537;2015;6;30;8;0,3419
258538;2015;6;30;9;0,4021
258539;2015;6;30;10;0,3999
258540;2015;6;30;11;0,3695
258541;2015;6;30;12;0,3758
258542;2015;6;30;13;0,3697
258543;2015;6;30;14;0,3349
258544;2015;6;30;15;0,2603
258545;2015;6;30;16;0,1569
258546;2015;6;30;17;0,0629
258547;2015;6;30;18;0,0289
258548;2015;6;30;19;0,0199
258549;2015;6;30;20;0,0000
258550;2015;6;30;21;0,0000
258551;2015;6;30;22;0,0000
258552;2015;6;30;23;0,0000
